transaction_id,account_id,timestamp,amount,daily_total_before_txn,daily_limit,tx_count_2min,beneficiary_age_days,is_new_device,is_new_location,failed_login_count_1h,hour_of_day,merchant_risk_score,account_age_days,avg_amount_30d,risk_type,is_fraud,total_after_txn,daily_limit_utilization,amount_to_avg_ratio,daily_limit_breach,large_amount_anomaly,velocity_spike,new_beneficiary_risk,account_takeover_signal,high_merchant_risk,suspicious_hour_activity,failed_login_risk,rule_risk_score,reason_codes,rule_action,rule_action_code,ml_fraud_probability,ml_fraud_score,model_confidence,predicted_fraud,final_risk_score,final_action,final_action_code,final_reason
TXN_000050,ACC_0168,2026-07-01 00:10:18,18101.76,21064.28,50000.0,8,0,1,1,8,0,58,855,2619.21,ACCOUNT_TAKEOVER,1,39166.03999999999,0.7833207999999998,6.911152599447925,0,1,1,1,1,0,1,1,100,LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK,LOCK,3,0.9849457618404986,98,98,1,100,LOCK,3,RULE_LOCK|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE
TXN_000051,ACC_0031,2026-07-01 00:10:46,3077.83,23890.34,100000.0,6,553,0,0,0,0,22,591,3053.75,BENIGN_VELOCITY,0,26968.17,0.2696816999999999,1.007885386819484,0,0,1,0,0,0,1,0,25,VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY,WARN,1,0.0235139060068471,2,98,0,12,WARN,1,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY
TXN_000052,ACC_0259,2026-07-01 00:10:51,33089.58,19426.36,50000.0,2,2,1,0,0,0,94,1481,4468.06,RISKY_BENEFICIARY,1,52515.94,1.0503188,7.405804756426726,1,1,0,1,0,1,1,0,80,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY,BLOCK,2,0.9734346133570588,97,97,1,99,LOCK,3,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_000053,ACC_0144,2026-07-01 00:10:52,91043.2,68679.69,100000.0,2,279,0,0,0,0,67,2481,7002.98,HIGH_AMOUNT_RISK,1,159722.89,1.5972289000000002,13.000636871731748,1,1,0,0,0,0,1,0,55,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY,BLOCK,2,0.99587326007326,100,100,1,90,LOCK,3,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_000054,ACC_0126,2026-07-01 00:10:57,5246.98,29889.97,100000.0,1,50,0,0,0,0,5,225,7520.55,NORMAL,0,35136.95,0.3513694999999999,0.6976856745849704,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0462097249241986,5,95,0,5,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000055,ACC_0055,2026-07-01 00:11:03,7038.35,6004.83,50000.0,1,381,0,0,0,0,22,138,3923.75,NORMAL,0,13043.18,0.2608636,1.793781459063396,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0062831168831168,1,99,0,3,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000056,ACC_0177,2026-07-01 00:11:17,8318.93,16345.01,100000.0,2,919,0,0,0,0,17,428,4169.65,NORMAL,0,24663.94,0.2466394,1.9951146978763208,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0036333333333333,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000057,ACC_0193,2026-07-01 00:11:27,3751.19,10211.05,50000.0,7,1307,0,0,1,0,44,923,3093.64,BENIGN_VELOCITY,0,13962.24,0.2792448,1.2125489714381763,0,0,1,0,0,0,1,0,25,VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY,WARN,1,0.0624078947339782,6,94,0,15,WARN,1,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY
TXN_000058,ACC_0123,2026-07-01 00:11:32,6090.3,187119.06,500000.0,3,820,0,0,0,0,44,1193,3120.01,NORMAL,0,193209.36,0.38641872,1.95201297431739,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0682596181596181,7,93,0,6,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000059,ACC_0019,2026-07-01 00:11:48,1528.13,36340.2,100000.0,1,324,0,0,0,0,20,1142,3273.16,NORMAL,0,37868.33,0.3786832999999999,0.466866880934632,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0047014902501628,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000060,ACC_0172,2026-07-01 00:12:47,3926.57,32217.32,200000.0,1,939,0,0,0,0,10,1935,4322.94,NORMAL,0,36143.89,0.18071945,0.908310085266046,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0033333333333333,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000061,ACC_0266,2026-07-01 00:12:57,8142.85,47595.05,100000.0,6,4,1,1,7,0,68,1134,2048.02,ACCOUNT_TAKEOVER,1,55737.9,0.5573790000000001,3.975962148807141,0,0,1,1,1,0,1,1,80,VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK,LOCK,3,1.0,100,100,1,100,LOCK,3,RULE_LOCK|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE
TXN_000062,ACC_0201,2026-07-01 00:12:59,9296.22,19822.82,50000.0,1,804,0,0,0,0,36,2274,7024.86,NORMAL,0,29119.04,0.5823808,1.3233317105251918,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0222725274725274,2,98,0,3,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000063,ACC_0142,2026-07-01 00:13:51,1312.89,33161.15,100000.0,1,299,0,1,0,0,15,713,2095.74,NORMAL,0,34474.04,0.3447404,0.6264565260957944,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0122562818637779,1,99,0,3,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000064,ACC_0124,2026-07-01 00:14:00,8000.75,34612.45,100000.0,2,791,0,0,1,0,12,2142,2335.42,NORMAL,0,42613.2,0.4261319999999999,3.425829187041303,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0192178213942919,2,98,0,3,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000065,ACC_0298,2026-07-01 00:14:01,5649.81,22248.58,50000.0,1,82,0,0,1,0,7,732,5276.94,NORMAL,0,27898.390000000003,0.5579678,1.0706602690195457,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0621989556195438,6,94,0,6,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000066,ACC_0029,2026-07-01 00:14:23,18677.32,76873.79,100000.0,8,0,1,1,4,0,57,1125,2796.27,ACCOUNT_TAKEOVER,1,95551.11,0.9555110999999998,6.679369302678211,0,1,1,1,1,0,1,1,100,LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK,LOCK,3,1.0,100,100,1,100,LOCK,3,RULE_LOCK|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE
TXN_000067,ACC_0047,2026-07-01 00:14:26,2077.08,14736.48,50000.0,3,164,0,0,1,0,6,2236,1336.4,NORMAL,0,16813.559999999998,0.3362711999999999,1.5542352589045194,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0120970029279612,1,99,0,3,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000068,ACC_0030,2026-07-01 00:14:27,4697.91,20502.1,100000.0,3,86,0,0,0,0,70,1142,2300.77,SUBTLE_FRAUD,1,25200.01,0.2520001,2.0418859773032505,0,0,0,0,0,1,1,0,15,HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.9316738605669592,93,93,1,58,BLOCK,2,HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_000069,ACC_0068,2026-07-01 00:14:28,3907.97,4999.6,50000.0,1,481,0,0,0,0,42,218,3643.6,NORMAL,0,8907.57,0.1781514,1.0725573608519048,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0013597359735973,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000070,ACC_0242,2026-07-01 00:14:44,1404.84,9111.16,100000.0,1,637,0,0,1,0,34,263,496.2,NORMAL,0,10516.0,0.10516,2.831197097944377,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0552213178977884,6,94,0,6,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000071,ACC_0243,2026-07-01 00:14:58,6698.45,240535.91,500000.0,1,16,1,0,2,0,58,1635,2596.95,SUBTLE_FRAUD,1,247234.36,0.49446872,2.57935270220836,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.9896609183386272,99,99,1,57,BLOCK,2,SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_000072,ACC_0179,2026-07-01 00:15:11,2203.53,6289.83,50000.0,3,518,0,0,0,0,13,1267,2385.54,NORMAL,0,8493.36,0.1698672,0.9237028094267964,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000073,ACC_0151,2026-07-01 00:15:28,1622.99,16203.33,50000.0,2,586,0,0,0,0,38,725,3145.23,NORMAL,0,17826.32,0.3565264,0.5160163167717464,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,6.77291708762713e-05,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000074,ACC_0134,2026-07-01 00:15:46,2663.47,11884.36,200000.0,1,991,0,0,1,0,36,1993,4785.06,NORMAL,0,14547.83,0.07273915,0.5566220695247289,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000075,ACC_0029,2026-07-01 00:16:17,1366.84,39876.48,100000.0,6,350,0,0,1,0,33,1125,2796.27,BENIGN_VELOCITY,0,41243.32,0.4124332,0.4888083053496264,0,0,1,0,0,0,1,0,25,VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY,WARN,1,0.0851689220186008,9,91,0,16,WARN,1,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY
TXN_000076,ACC_0024,2026-07-01 00:16:23,772.44,42432.17,100000.0,2,411,0,0,0,0,31,1960,1818.12,NORMAL,0,43204.61,0.4320461,0.4248564451191341,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0023107142857142,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000077,ACC_0177,2026-07-01 00:16:24,4355.59,44475.45,100000.0,2,542,0,0,0,0,31,428,4169.65,NORMAL,0,48831.03999999999,0.4883103999999999,1.044593670931613,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0255691536533641,3,97,0,4,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000078,ACC_0050,2026-07-01 00:16:38,2815.52,75393.94,200000.0,1,386,0,0,0,0,26,1906,2491.05,NORMAL,0,78209.46,0.3910473,1.130254310431344,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.002891966440639,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000079,ACC_0012,2026-07-01 00:16:51,8081.28,46016.14,100000.0,5,6,1,1,9,0,90,1847,1272.15,ACCOUNT_TAKEOVER,1,54097.42,0.5409742,6.352458436505128,0,1,1,1,1,1,1,1,100,LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK,LOCK,3,0.998222222222222,100,100,1,100,LOCK,3,RULE_LOCK|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE
TXN_000080,ACC_0108,2026-07-01 00:17:09,3992.77,27438.57,100000.0,1,363,1,0,0,0,14,1194,3389.31,NORMAL,0,31431.34,0.3143134,1.178048039276431,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0295227190213915,3,97,0,4,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000081,ACC_0175,2026-07-01 00:18:02,10001.74,16467.91,50000.0,3,779,0,0,1,0,37,1170,4228.72,NORMAL,0,26469.65,0.529393,2.365193249966893,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0939271006803723,9,91,0,7,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000082,ACC_0174,2026-07-01 00:18:07,4444.24,67161.84,200000.0,1,549,0,0,0,0,32,1751,5675.53,NORMAL,0,71606.08,0.3580304,0.7830528602615087,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,2.5e-05,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000083,ACC_0188,2026-07-01 00:18:58,1924.94,5707.05,50000.0,2,753,0,0,1,0,44,619,1562.82,NORMAL,0,7631.99,0.1526398,1.2317093459259545,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0140894390190898,1,99,0,3,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000084,ACC_0010,2026-07-01 00:19:05,1982.92,37798.81,100000.0,1,540,0,0,0,0,26,1330,1762.59,NORMAL,0,39781.73,0.3978173,1.1250035459182226,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.002,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000085,ACC_0089,2026-07-01 00:19:19,2642.76,7985.97,50000.0,3,886,0,0,0,0,21,2085,2230.94,NORMAL,0,10628.73,0.2125746,1.1845948344643962,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0022857142857142,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000086,ACC_0165,2026-07-01 00:19:23,18023.27,12648.36,50000.0,4,0,0,1,2,0,70,2040,3399.36,RISKY_BENEFICIARY,1,30671.63,0.6134326,5.301959780664595,0,1,0,1,0,1,1,0,50,LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY,BLOCK,2,0.9716364378311748,97,97,1,76,BLOCK,2,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_000087,ACC_0003,2026-07-01 00:20:30,1400.52,30675.57,100000.0,2,560,0,0,1,0,19,1114,1210.86,NORMAL,0,32076.09,0.3207609,1.156632476091373,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.002,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000088,ACC_0141,2026-07-01 00:20:37,2712.05,79189.38,200000.0,3,997,0,0,0,0,40,560,2325.3,NORMAL,0,81901.43000000001,0.40950715,1.1663226250376295,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0045154761904761,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000089,ACC_0120,2026-07-01 00:20:38,2958.14,7475.16,50000.0,1,947,0,0,0,0,20,1115,2594.77,NORMAL,0,10433.3,0.208666,1.1400393869206134,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0018832997987927,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000090,ACC_0234,2026-07-01 00:20:58,976.25,14806.28,50000.0,1,63,0,0,0,0,39,1247,814.41,NORMAL,0,15782.53,0.3156506,1.1987205461622523,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.1751262819149921,18,82,0,12,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000091,ACC_0123,2026-07-01 00:21:10,301443.02,443904.88,500000.0,7,6,1,1,3,0,71,1193,3120.01,MIXED_RISK,1,745347.9,1.4906958,96.6160428972984,1,1,1,1,1,1,1,1,100,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK,LOCK,3,1.0,100,100,1,100,LOCK,3,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE
TXN_000092,ACC_0018,2026-07-01 00:21:13,7693.29,12490.37,100000.0,1,426,0,0,0,0,6,2104,4798.92,NORMAL,0,20183.66,0.2018366,1.6031294541271786,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0033714285714285,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000093,ACC_0210,2026-07-01 00:21:18,650.1,15592.35,100000.0,1,426,0,0,0,0,8,675,1366.09,NORMAL,0,16242.45,0.1624245,0.4758837265480313,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0001355932203389,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000094,ACC_0113,2026-07-01 00:21:41,75522.5,88179.86,100000.0,3,269,0,1,2,0,52,1163,2074.71,HIGH_AMOUNT_RISK,1,163702.36,1.6370235999999998,36.401472976946174,1,1,0,0,0,0,1,0,55,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY,BLOCK,2,0.9996923076923078,100,100,1,90,LOCK,3,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_000095,ACC_0021,2026-07-01 00:21:50,15451.74,45103.18,100000.0,8,3,1,1,6,0,61,945,2429.67,ACCOUNT_TAKEOVER,1,60554.92,0.6055492,6.359604390719727,0,1,1,1,1,0,1,1,100,LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK,LOCK,3,0.9991555555555556,100,100,1,100,LOCK,3,RULE_LOCK|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE
TXN_000096,ACC_0245,2026-07-01 00:21:59,24354.96,137256.86,200000.0,3,0,0,0,2,0,89,238,3448.23,RISKY_BENEFICIARY,1,161611.81999999998,0.8080590999999999,7.0630323383301,0,1,0,1,0,1,1,0,50,LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY,BLOCK,2,0.9898647992530346,99,99,1,77,BLOCK,2,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_000097,ACC_0198,2026-07-01 00:21:59,96697.48,179444.44,200000.0,7,8,0,0,2,0,98,867,1652.88,MIXED_RISK,1,276141.92,1.3807096,58.50242001839214,1,1,1,0,0,1,1,0,85,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY,LOCK,3,1.0,100,100,1,100,LOCK,3,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_000098,ACC_0013,2026-07-01 00:22:16,1524.89,6269.06,100000.0,3,746,0,0,1,0,21,1910,1504.76,NORMAL,0,7793.950000000001,0.0779395,1.0133775485791754,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000099,ACC_0039,2026-07-01 00:22:25,512.91,10604.35,50000.0,1,574,0,0,0,0,41,1590,1060.95,NORMAL,0,11117.26,0.2223452,0.4834440831330411,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,2.6402640264026404e-05,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000100,ACC_0067,2026-07-01 00:22:37,7670.41,17204.45,50000.0,2,650,0,0,0,0,28,945,5044.11,NORMAL,0,24874.86,0.4974972,1.5206666785617284,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0225727161727161,2,98,0,3,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000101,ACC_0178,2026-07-01 00:22:52,1512.93,68192.83,200000.0,2,57,0,0,0,0,18,2254,831.82,NORMAL,0,69705.76,0.3485287999999999,1.8188189752590704,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.1937523938823474,19,81,0,13,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000102,ACC_0285,2026-07-01 00:22:54,599.54,4813.34,50000.0,2,748,0,0,0,0,27,2346,693.96,NORMAL,0,5412.88,0.1082576,0.8639402847426364,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0024,0,100,0,2,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
TXN_000103,ACC_0257,2026-07-01 00:22:57,2464.49,14122.55,50000.0,1,812,1,0,0,0,9,285,2075.5,NORMAL,0,16587.04,0.3317408,1.1874198988195614,0,0,0,0,0,0,1,0,5,SUSPICIOUS_HOUR_ACTIVITY,ALLOW,0,0.0245141088652366,2,98,0,3,ALLOW,0,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY
