audit_id,transaction_id,timestamp,severity,decision_source,amount,rule_risk_score,ml_fraud_score,model_confidence,final_risk_score,rule_action,final_action,final_reason,risk_type,is_fraud
AUD_TXN_000086,TXN_000086,2026-07-01T00:19:23,HIGH,ML_AND_RULE_ENGINE,18023.27,50,97,97,76,BLOCK,BLOCK,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_000087,TXN_000087,2026-07-01T00:20:30,LOW,RULE_ENGINE_MONITORED,1400.52,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000088,TXN_000088,2026-07-01T00:20:37,LOW,RULE_ENGINE_MONITORED,2712.05,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000089,TXN_000089,2026-07-01T00:20:38,LOW,RULE_ENGINE_MONITORED,2958.14,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000090,TXN_000090,2026-07-01T00:20:58,LOW,RULE_ENGINE_MONITORED,976.25,5,18,82,12,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000091,TXN_000091,2026-07-01T00:21:10,CRITICAL,ML_AND_RULE_ENGINE,301443.02,100,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,MIXED_RISK,1
AUD_TXN_000092,TXN_000092,2026-07-01T00:21:13,LOW,RULE_ENGINE_MONITORED,7693.29,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000093,TXN_000093,2026-07-01T00:21:18,LOW,RULE_ENGINE_MONITORED,650.1,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000094,TXN_000094,2026-07-01T00:21:41,CRITICAL,ML_AND_RULE_ENGINE,75522.5,55,100,100,90,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_000095,TXN_000095,2026-07-01T00:21:50,CRITICAL,ML_AND_RULE_ENGINE,15451.74,100,100,100,100,LOCK,LOCK,RULE_LOCK|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000096,TXN_000096,2026-07-01T00:21:59,HIGH,ML_AND_RULE_ENGINE,24354.96,50,99,99,77,BLOCK,BLOCK,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_000097,TXN_000097,2026-07-01T00:21:59,CRITICAL,ML_AND_RULE_ENGINE,96697.48,85,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,MIXED_RISK,1
AUD_TXN_000098,TXN_000098,2026-07-01T00:22:16,LOW,RULE_ENGINE_MONITORED,1524.89,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000099,TXN_000099,2026-07-01T00:22:25,LOW,RULE_ENGINE_MONITORED,512.91,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000100,TXN_000100,2026-07-01T00:22:37,LOW,RULE_ENGINE_MONITORED,7670.41,5,2,98,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000101,TXN_000101,2026-07-01T00:22:52,LOW,RULE_ENGINE_MONITORED,1512.93,5,19,81,13,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000102,TXN_000102,2026-07-01T00:22:54,LOW,RULE_ENGINE_MONITORED,599.54,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000103,TXN_000103,2026-07-01T00:22:57,LOW,RULE_ENGINE_MONITORED,2464.49,5,2,98,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000104,TXN_000104,2026-07-01T00:23:06,HIGH,ML_ENGINE,1817.64,5,94,94,54,ALLOW,BLOCK,SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_000105,TXN_000105,2026-07-01T00:23:06,LOW,RULE_ENGINE_MONITORED,1820.88,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000106,TXN_000106,2026-07-01T00:23:19,LOW,RULE_ENGINE_MONITORED,1913.46,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000107,TXN_000107,2026-07-01T00:23:21,LOW,RULE_ENGINE_MONITORED,3844.15,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000108,TXN_000108,2026-07-01T00:23:53,LOW,RULE_ENGINE_MONITORED,793.37,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000109,TXN_000109,2026-07-01T00:24:03,LOW,RULE_ENGINE_MONITORED,1232.43,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000110,TXN_000110,2026-07-01T00:24:07,LOW,RULE_ENGINE_MONITORED,11232.46,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000111,TXN_000111,2026-07-01T00:24:07,LOW,RULE_ENGINE_MONITORED,597.74,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000112,TXN_000112,2026-07-01T00:24:38,LOW,RULE_ENGINE_MONITORED,2443.9,5,5,95,5,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000113,TXN_000113,2026-07-01T00:24:40,LOW,RULE_ENGINE_MONITORED,880.12,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000114,TXN_000114,2026-07-01T00:24:53,HIGH,ML_AND_RULE_ENGINE,11345.89,50,97,97,76,BLOCK,BLOCK,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_000115,TXN_000115,2026-07-01T00:24:54,CRITICAL,ML_AND_RULE_ENGINE,19003.71,55,100,100,95,BLOCK,LOCK,RULE_BLOCK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000116,TXN_000116,2026-07-01T00:25:07,LOW,RULE_ENGINE_MONITORED,8793.32,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000117,TXN_000117,2026-07-01T00:25:23,LOW,RULE_ENGINE_MONITORED,406.3,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000118,TXN_000118,2026-07-01T00:25:27,LOW,RULE_ENGINE_MONITORED,6244.9,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000119,TXN_000119,2026-07-01T00:25:31,LOW,RULE_ENGINE_MONITORED,4432.89,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000120,TXN_000120,2026-07-01T00:25:57,LOW,RULE_ENGINE_MONITORED,2163.2,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000121,TXN_000121,2026-07-01T00:26:18,HIGH,ML_AND_RULE_ENGINE,6940.75,25,94,94,63,WARN,BLOCK,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_000122,TXN_000122,2026-07-01T00:27:20,CRITICAL,ML_AND_RULE_ENGINE,9565.19,90,100,100,100,LOCK,LOCK,RULE_LOCK|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000123,TXN_000123,2026-07-01T00:27:26,LOW,RULE_ENGINE_MONITORED,1544.78,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000124,TXN_000124,2026-07-01T00:27:34,LOW,RULE_ENGINE_MONITORED,1424.84,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000125,TXN_000125,2026-07-01T00:27:58,LOW,RULE_ENGINE_MONITORED,1294.3,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000126,TXN_000126,2026-07-01T00:28:11,LOW,RULE_ENGINE_MONITORED,4043.84,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000127,TXN_000127,2026-07-01T00:28:13,LOW,RULE_ENGINE_MONITORED,1009.8,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000128,TXN_000128,2026-07-01T00:28:43,HIGH,ML_ENGINE,1071.68,5,92,92,53,ALLOW,BLOCK,SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_000129,TXN_000129,2026-07-01T00:28:44,LOW,RULE_ENGINE_MONITORED,3224.15,5,2,98,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000130,TXN_000130,2026-07-01T00:28:51,HIGH,ML_AND_RULE_ENGINE,4596.42,20,100,100,64,WARN,BLOCK,RULE_WARN|NEW_BENEFICIARY_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_000131,TXN_000131,2026-07-01T00:29:01,LOW,RULE_ENGINE_MONITORED,1260.96,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000132,TXN_000132,2026-07-01T00:29:06,CRITICAL,ML_AND_RULE_ENGINE,7944.47,100,100,100,100,LOCK,LOCK,RULE_LOCK|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000133,TXN_000133,2026-07-01T00:29:09,LOW,RULE_ENGINE_MONITORED,2742.76,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000134,TXN_000134,2026-07-01T00:29:43,LOW,RULE_ENGINE_MONITORED,2851.69,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000135,TXN_000135,2026-07-01T00:30:01,CRITICAL,ML_AND_RULE_ENGINE,34044.98,90,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000136,TXN_000136,2026-07-01T00:30:09,LOW,RULE_ENGINE_MONITORED,4462.8,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000137,TXN_000137,2026-07-01T00:30:38,LOW,RULE_ENGINE_MONITORED,4104.87,5,4,96,4,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000138,TXN_000138,2026-07-01T00:31:02,LOW,RULE_ENGINE_MONITORED,1449.93,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000139,TXN_000139,2026-07-01T00:31:03,LOW,RULE_ENGINE_MONITORED,1352.79,5,3,97,4,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000140,TXN_000140,2026-07-01T00:31:07,LOW,RULE_ENGINE_MONITORED,398.03,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000141,TXN_000141,2026-07-01T00:31:13,LOW,RULE_ENGINE_MONITORED,3441.09,5,2,98,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000142,TXN_000142,2026-07-01T00:31:20,LOW,RULE_ENGINE_MONITORED,977.19,5,6,94,6,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000143,TXN_000143,2026-07-01T00:31:22,HIGH,ML_ENGINE,3138.43,5,96,96,55,ALLOW,BLOCK,SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_000144,TXN_000144,2026-07-01T00:31:50,CRITICAL,ML_AND_RULE_ENGINE,19255.63,100,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,MIXED_RISK,1
AUD_TXN_000145,TXN_000145,2026-07-01T00:31:56,LOW,RULE_ENGINE_MONITORED,7622.47,5,3,97,4,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000146,TXN_000146,2026-07-01T00:32:10,LOW,RULE_ENGINE_MONITORED,1523.05,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000147,TXN_000147,2026-07-01T00:32:25,LOW,RULE_ENGINE_MONITORED,2124.08,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000148,TXN_000148,2026-07-01T00:32:34,HIGH,ML_AND_RULE_ENGINE,430265.94,55,99,99,89,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_000149,TXN_000149,2026-07-01T00:32:39,LOW,RULE_ENGINE_MONITORED,1993.67,5,2,98,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000150,TXN_000150,2026-07-01T00:32:55,HIGH,ML_ENGINE,2090.05,15,95,95,59,ALLOW,BLOCK,HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_000151,TXN_000151,2026-07-01T00:33:10,LOW,RULE_ENGINE_MONITORED,1586.66,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000152,TXN_000152,2026-07-01T00:33:22,CRITICAL,ML_AND_RULE_ENGINE,31102.85,100,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,MIXED_RISK,1
AUD_TXN_000153,TXN_000153,2026-07-01T00:33:39,MEDIUM,RULE_ENGINE,2588.46,25,10,90,17,WARN,WARN,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_VELOCITY,0
AUD_TXN_000154,TXN_000154,2026-07-01T00:33:43,LOW,RULE_ENGINE_MONITORED,2844.01,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000155,TXN_000155,2026-07-01T00:33:50,LOW,RULE_ENGINE_MONITORED,3220.91,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000156,TXN_000156,2026-07-01T00:33:52,LOW,RULE_ENGINE_MONITORED,1382.21,5,4,96,4,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000157,TXN_000157,2026-07-01T00:34:13,HIGH,ML_AND_RULE_ENGINE,132719.09,55,99,99,89,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_000158,TXN_000158,2026-07-01T00:34:32,CRITICAL,ML_AND_RULE_ENGINE,447705.91,55,100,100,90,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_000159,TXN_000159,2026-07-01T00:34:44,CRITICAL,ML_AND_RULE_ENGINE,110368.7,65,100,100,94,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_000160,TXN_000160,2026-07-01T00:34:46,LOW,RULE_ENGINE_MONITORED,14185.34,5,7,93,6,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000161,TXN_000161,2026-07-01T00:34:52,HIGH,ML_AND_RULE_ENGINE,2397.06,35,96,96,69,BLOCK,BLOCK,RULE_BLOCK|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_000162,TXN_000162,2026-07-01T00:35:11,HIGH,ML_ENGINE,7014.88,5,91,91,52,ALLOW,BLOCK,SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_000163,TXN_000163,2026-07-01T00:35:33,LOW,RULE_ENGINE_MONITORED,2016.87,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000164,TXN_000164,2026-07-01T00:35:34,CRITICAL,ML_AND_RULE_ENGINE,16572.63,80,100,100,100,LOCK,LOCK,RULE_LOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000165,TXN_000165,2026-07-01T00:35:42,LOW,RULE_ENGINE_MONITORED,2022.71,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000166,TXN_000166,2026-07-01T00:36:15,LOW,RULE_ENGINE_MONITORED,1036.91,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000167,TXN_000167,2026-07-01T00:37:12,LOW,RULE_ENGINE_MONITORED,11200.26,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000168,TXN_000168,2026-07-01T00:37:14,LOW,RULE_ENGINE_MONITORED,900.44,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000169,TXN_000169,2026-07-01T00:37:33,LOW,RULE_ENGINE_MONITORED,2601.35,5,7,93,6,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000170,TXN_000170,2026-07-01T00:37:49,LOW,RULE_ENGINE_MONITORED,2374.85,5,7,93,6,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000171,TXN_000171,2026-07-01T00:38:16,CRITICAL,ML_AND_RULE_ENGINE,54546.01,55,100,100,90,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_000172,TXN_000172,2026-07-01T00:38:28,HIGH,ML_AND_RULE_ENGINE,31416.51,30,100,100,68,BLOCK,BLOCK,RULE_BLOCK|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_000173,TXN_000173,2026-07-01T00:38:28,HIGH,ML_AND_RULE_ENGINE,19351.71,50,100,100,88,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|NEW_BENEFICIARY_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
