transaction_id,daily_limit_breach,velocity_spike,large_amount_anomaly,new_beneficiary_risk,account_takeover_signal,high_merchant_risk,failed_login_risk,rule_risk_score,ml_fraud_score,model_confidence,autoencoder_anomaly_score,isolation_forest_anomaly_score,final_risk_score,final_action_code,final_action
TXN_000337,0,0,0,0,0,0,0,5,1,99,4,23,8,0,ALLOW
TXN_000338,0,0,1,0,0,0,0,25,10,90,9,54,26,1,WARN
TXN_000339,0,0,0,0,0,0,0,5,1,99,4,26,8,0,ALLOW
TXN_000340,0,0,0,0,0,0,0,5,0,100,1,14,5,0,ALLOW
TXN_000341,0,0,0,0,0,0,0,5,0,100,3,26,8,0,ALLOW
TXN_000342,0,1,1,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_000343,0,0,0,0,0,0,0,5,0,100,2,6,3,0,ALLOW
TXN_000344,0,0,0,0,0,0,0,5,0,100,2,18,6,0,ALLOW
TXN_000345,0,0,0,0,0,0,0,5,3,97,4,48,15,0,ALLOW
TXN_000346,0,0,0,0,0,0,0,5,0,100,4,12,4,0,ALLOW
TXN_000347,0,1,0,0,0,0,0,25,5,95,14,46,21,1,WARN
TXN_000348,1,1,1,1,0,1,1,100,100,100,100,90,100,3,LOCK
TXN_000349,0,0,0,0,0,0,0,5,98,98,27,59,60,2,BLOCK
TXN_000350,1,1,1,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_000351,1,1,0,1,1,0,1,100,100,100,100,100,100,3,LOCK
TXN_000352,0,1,0,0,0,0,0,25,4,96,5,31,17,1,WARN
TXN_000353,0,0,0,0,0,1,0,15,92,92,25,67,63,2,BLOCK
TXN_000354,0,0,0,0,0,0,0,5,95,95,16,56,58,2,BLOCK
TXN_000355,0,0,0,0,0,0,0,5,0,100,5,9,4,0,ALLOW
TXN_000356,0,0,0,0,0,0,0,5,0,100,5,12,4,0,ALLOW
TXN_000357,0,0,0,0,0,0,0,5,0,100,2,20,6,0,ALLOW
TXN_000358,0,0,0,0,0,0,0,5,0,100,2,24,8,0,ALLOW
TXN_000359,0,0,0,0,0,0,0,5,0,100,8,34,10,0,ALLOW
TXN_000360,0,1,0,0,0,0,0,25,75,75,17,58,56,1,WARN
TXN_000361,0,0,0,0,0,0,0,5,0,100,3,19,6,0,ALLOW
TXN_000362,0,0,0,0,0,0,0,5,1,99,2,48,14,0,ALLOW
TXN_000363,0,0,0,0,0,0,0,5,11,89,9,51,19,0,ALLOW
TXN_000364,0,0,0,0,0,0,0,5,0,100,4,13,5,0,ALLOW
TXN_000365,0,0,0,0,0,0,0,5,1,99,6,17,6,0,ALLOW
TXN_000366,0,1,0,1,1,1,1,90,100,100,100,100,100,3,LOCK
TXN_000367,0,0,0,0,0,0,0,5,1,99,6,24,8,0,ALLOW
TXN_000368,0,0,0,0,0,0,0,5,0,100,1,9,4,0,ALLOW
TXN_000369,0,0,0,0,0,0,0,5,0,100,8,30,9,0,ALLOW
TXN_000370,0,0,0,0,0,0,0,5,1,99,4,49,14,0,ALLOW
TXN_000371,0,1,0,0,0,0,0,25,3,97,2,26,15,1,WARN
TXN_000372,0,0,0,0,0,0,0,5,2,98,2,42,13,0,ALLOW
TXN_000373,0,0,0,0,0,0,0,5,0,100,5,9,4,0,ALLOW
TXN_000374,1,0,1,0,0,1,0,65,100,100,100,84,100,3,LOCK
TXN_000375,0,0,0,0,0,0,0,5,0,100,9,22,7,0,ALLOW
TXN_000376,0,0,1,1,1,1,1,90,100,100,100,100,100,3,LOCK
TXN_000377,0,0,0,0,0,0,0,5,0,100,5,28,8,0,ALLOW
TXN_000378,0,0,0,0,0,0,0,5,0,100,2,21,7,0,ALLOW
TXN_000379,0,0,0,0,0,0,0,5,99,99,20,67,63,2,BLOCK
TXN_000380,1,1,1,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_000381,0,0,0,0,0,0,0,5,1,99,12,58,16,0,ALLOW
TXN_000382,1,1,1,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_000383,0,0,0,0,0,0,0,5,1,99,1,17,6,0,ALLOW
TXN_000384,0,0,0,0,0,0,0,5,0,100,4,15,5,0,ALLOW
TXN_000385,0,1,0,0,1,1,1,75,100,100,100,91,100,3,LOCK
TXN_000386,0,0,0,0,1,1,1,55,100,100,100,96,100,3,LOCK
TXN_000387,0,0,0,0,0,0,0,5,0,100,2,37,11,0,ALLOW
TXN_000388,0,0,0,0,0,0,0,5,3,97,6,44,14,0,ALLOW
TXN_000389,0,0,0,0,0,0,0,5,0,100,5,35,10,0,ALLOW
TXN_000390,0,0,1,0,0,0,0,25,8,92,5,53,24,1,WARN
TXN_000391,1,0,1,0,0,1,0,65,97,97,76,100,100,3,LOCK
TXN_000392,0,0,0,0,0,0,0,5,0,100,3,11,4,0,ALLOW
TXN_000393,0,0,0,0,0,0,0,5,0,100,8,27,8,0,ALLOW
TXN_000394,0,0,1,1,0,1,1,60,99,99,70,85,89,2,BLOCK
TXN_000395,0,0,0,0,0,0,0,5,1,99,3,19,7,0,ALLOW
TXN_000396,0,0,0,0,0,0,0,5,11,89,6,35,15,0,ALLOW
TXN_000397,0,0,0,0,0,0,0,5,2,98,7,41,13,0,ALLOW
TXN_000398,0,0,1,1,1,1,1,90,100,100,82,86,100,3,LOCK
TXN_000399,0,0,0,0,0,0,0,5,2,98,9,46,14,0,ALLOW
TXN_000400,0,0,0,0,0,0,0,5,18,82,16,91,32,1,WARN
TXN_000401,0,0,0,0,0,0,0,5,5,95,4,17,8,0,ALLOW
TXN_000402,0,1,0,0,1,1,1,75,100,100,100,89,100,3,LOCK
TXN_000403,0,0,0,0,0,0,0,5,3,97,1,37,12,0,ALLOW
TXN_000404,1,0,1,0,0,0,0,55,100,100,100,80,100,3,LOCK
TXN_000405,0,0,0,0,0,0,0,5,3,97,5,19,8,0,ALLOW
TXN_000406,0,0,0,0,0,0,0,5,0,100,3,17,6,0,ALLOW
TXN_000407,0,0,0,0,0,0,0,5,0,100,8,18,6,0,ALLOW
TXN_000408,0,0,1,0,0,0,0,25,29,71,4,47,33,1,WARN
TXN_000409,0,0,0,0,0,0,0,5,4,96,8,36,12,0,ALLOW
TXN_000410,0,0,0,0,0,0,0,5,0,100,1,9,4,0,ALLOW
TXN_000411,0,0,0,0,0,0,0,5,1,99,4,24,8,0,ALLOW
TXN_000412,0,0,0,1,1,1,1,70,100,100,100,93,100,3,LOCK
TXN_000413,0,0,0,0,0,0,0,5,2,98,4,20,7,0,ALLOW
TXN_000414,0,0,0,0,0,0,0,5,1,99,7,30,9,0,ALLOW
TXN_000415,0,0,0,0,0,0,0,5,2,98,4,29,10,0,ALLOW
TXN_000416,0,0,0,0,0,0,0,5,0,100,5,16,6,0,ALLOW
TXN_000417,0,0,0,0,0,0,0,5,4,96,9,35,12,0,ALLOW
TXN_000418,0,0,0,0,0,0,0,5,3,97,1,38,12,0,ALLOW
TXN_000419,0,0,0,0,0,0,0,5,0,100,3,22,7,0,ALLOW
TXN_000420,0,0,0,0,0,0,0,5,1,99,3,8,4,0,ALLOW
TXN_000421,0,0,0,0,0,0,0,5,1,99,2,45,13,0,ALLOW
TXN_000422,0,0,0,0,0,0,0,5,6,94,9,39,14,0,ALLOW
TXN_000423,0,1,0,1,1,0,1,80,100,100,93,92,100,3,LOCK
TXN_000424,0,1,1,1,1,0,1,100,100,100,100,100,100,3,LOCK
TXN_000425,0,0,1,0,0,0,0,25,28,72,10,61,37,1,WARN
TXN_000426,0,0,0,0,0,0,0,5,92,92,21,52,56,2,BLOCK
TXN_000427,0,0,0,0,0,0,0,5,0,100,9,17,6,0,ALLOW
TXN_000428,0,0,0,0,0,0,0,5,0,100,2,18,6,0,ALLOW
TXN_000429,0,0,0,0,0,0,0,5,2,98,4,22,8,0,ALLOW
TXN_000430,0,0,1,1,0,1,0,50,100,100,32,83,81,2,BLOCK
TXN_000431,0,0,0,0,0,0,0,5,1,99,1,8,4,0,ALLOW
TXN_000432,0,0,0,0,0,0,0,5,0,100,3,13,5,0,ALLOW
TXN_000433,0,1,0,1,1,0,1,80,100,100,100,100,100,3,LOCK
TXN_000434,0,0,0,0,0,0,0,5,0,100,2,18,6,0,ALLOW
TXN_000435,0,0,0,0,0,0,0,5,1,99,1,16,6,0,ALLOW
TXN_000436,0,1,0,0,0,0,0,25,11,89,4,36,21,1,WARN
TXN_000437,0,0,0,0,0,0,0,5,1,99,6,25,8,0,ALLOW
TXN_000438,0,0,0,0,0,0,0,5,90,90,32,67,59,2,BLOCK
TXN_000439,0,1,0,1,1,0,1,80,99,99,100,92,100,3,LOCK
TXN_000440,0,0,0,0,0,0,0,5,1,99,5,12,5,0,ALLOW
TXN_000441,0,0,0,0,0,0,0,5,0,100,10,16,6,0,ALLOW
TXN_000442,0,0,0,0,0,0,0,5,0,100,2,12,4,0,ALLOW
TXN_000443,1,0,0,1,1,1,1,100,100,100,100,99,100,3,LOCK
TXN_000444,0,0,0,0,0,0,0,5,0,100,4,13,5,0,ALLOW
TXN_000445,0,0,0,0,0,0,0,5,0,100,5,22,7,0,ALLOW
TXN_000446,0,0,0,0,0,0,0,5,0,100,2,12,4,0,ALLOW
TXN_000447,0,0,0,0,0,0,0,5,0,100,2,26,8,0,ALLOW
TXN_000448,0,0,0,0,0,0,0,5,1,99,5,16,6,0,ALLOW
TXN_000449,0,0,0,0,0,0,0,5,0,100,2,30,9,0,ALLOW
TXN_000450,0,0,0,0,0,0,0,5,97,97,17,65,61,2,BLOCK
TXN_000451,0,0,0,0,0,0,0,5,0,100,8,17,6,0,ALLOW
TXN_000452,0,0,0,0,0,0,0,5,0,100,2,13,5,0,ALLOW
TXN_000453,0,0,0,0,0,0,0,5,0,100,3,20,6,0,ALLOW
TXN_000454,0,0,0,0,0,0,0,5,0,100,3,17,6,0,ALLOW
TXN_000455,0,0,0,0,0,0,0,5,75,75,15,49,48,1,WARN
TXN_000456,0,1,0,0,1,1,1,75,99,99,100,100,100,3,LOCK
TXN_000457,0,0,0,0,0,0,0,5,11,89,4,41,17,0,ALLOW
TXN_000458,0,0,0,0,0,0,0,5,0,100,4,18,6,0,ALLOW
TXN_000459,0,0,0,0,0,0,0,5,0,100,1,24,8,0,ALLOW
TXN_000460,0,0,0,0,0,0,0,5,0,100,13,49,14,0,ALLOW
TXN_000461,0,0,0,0,0,0,0,5,3,97,6,54,16,0,ALLOW
TXN_000462,0,0,0,0,0,0,0,5,1,99,4,60,17,0,ALLOW
TXN_000463,0,0,0,0,0,0,0,5,0,100,2,12,4,0,ALLOW
TXN_000464,0,0,0,0,0,0,0,5,0,100,2,28,8,0,ALLOW
TXN_000465,0,0,0,0,0,0,0,5,7,93,11,44,16,0,ALLOW
TXN_000466,0,1,0,0,1,0,1,65,100,100,100,86,100,3,LOCK
TXN_000467,0,1,0,0,0,0,0,25,3,97,7,44,20,1,WARN
TXN_000468,0,1,0,0,0,0,0,25,22,78,9,48,29,1,WARN
TXN_000469,0,0,0,0,0,0,0,5,0,100,4,21,7,0,ALLOW
TXN_000470,0,1,0,0,0,0,0,25,83,83,46,76,64,1,WARN
TXN_000471,0,0,0,0,1,0,1,45,100,100,100,100,100,3,LOCK
TXN_000472,0,1,1,1,1,0,1,100,99,99,100,95,100,3,LOCK
TXN_000473,0,0,0,0,0,0,0,5,0,100,11,24,8,0,ALLOW
TXN_000474,0,0,0,0,0,0,0,5,1,99,1,21,7,0,ALLOW
TXN_000475,0,0,0,0,0,0,0,5,1,99,3,27,9,0,ALLOW
TXN_000476,0,0,0,0,0,0,0,5,15,85,4,46,20,0,ALLOW
TXN_000477,1,1,1,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_000478,0,0,0,0,0,0,0,5,0,100,3,37,11,0,ALLOW
TXN_000479,0,0,0,0,0,0,0,5,6,94,6,54,18,0,ALLOW
TXN_000480,0,1,0,0,0,0,0,25,93,93,100,66,82,3,LOCK
TXN_000481,1,0,1,0,0,0,0,55,100,100,100,85,100,3,LOCK
TXN_000482,0,0,0,0,0,0,0,5,29,71,2,46,24,0,ALLOW
TXN_000483,0,0,1,1,0,1,0,50,98,98,24,91,87,2,BLOCK
TXN_000484,0,1,0,0,0,0,0,25,93,93,32,52,62,2,BLOCK
TXN_000485,0,0,0,0,0,0,0,5,3,97,5,67,20,0,ALLOW
TXN_000486,0,0,0,0,0,0,0,5,96,96,33,45,56,2,BLOCK
TXN_000487,0,1,0,0,0,0,0,25,91,91,16,39,58,2,BLOCK
TXN_000488,0,0,0,0,0,0,0,5,0,100,2,13,5,0,ALLOW
TXN_000489,1,0,1,0,0,0,0,55,100,100,100,100,100,3,LOCK
TXN_000490,0,0,0,0,0,0,0,5,1,99,6,62,17,0,ALLOW
TXN_000491,0,1,0,0,0,0,0,25,99,99,57,68,69,2,BLOCK
TXN_000492,0,0,0,0,0,0,0,5,0,100,4,12,4,0,ALLOW
TXN_000493,0,1,0,0,1,1,1,75,100,100,100,100,100,3,LOCK
TXN_000494,0,0,0,0,0,0,0,5,0,100,8,9,4,0,ALLOW
TXN_000495,0,0,0,0,0,0,0,5,1,99,2,18,6,0,ALLOW
TXN_000496,0,0,0,0,0,0,0,5,1,99,9,69,19,0,ALLOW
TXN_000497,0,0,0,0,0,0,0,5,39,61,7,65,33,0,ALLOW
TXN_000498,0,1,0,0,0,0,0,25,1,99,3,42,18,1,WARN
TXN_000499,0,1,0,0,0,0,0,25,9,91,5,39,21,1,WARN
TXN_000500,0,0,0,0,0,0,0,5,1,99,1,47,14,0,ALLOW
TXN_000501,1,1,1,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_000502,0,0,0,0,0,0,0,5,9,91,2,16,10,0,ALLOW
TXN_000503,0,0,0,0,0,0,0,5,1,99,4,12,5,0,ALLOW
TXN_000504,1,0,1,0,0,0,0,55,100,100,100,91,100,3,LOCK
TXN_000505,0,0,0,0,0,0,0,5,1,99,3,43,13,0,ALLOW
TXN_000506,0,0,0,0,0,0,0,5,1,99,5,51,15,0,ALLOW
TXN_000507,0,0,0,0,0,0,0,5,3,97,4,22,8,0,ALLOW
TXN_000508,0,0,0,0,0,0,0,5,0,100,3,34,10,0,ALLOW
TXN_000509,0,0,0,0,0,0,0,5,1,99,7,17,6,0,ALLOW
TXN_000510,0,0,0,0,0,0,0,5,1,99,8,18,6,0,ALLOW
TXN_000511,0,1,0,1,1,1,1,90,100,100,100,100,100,3,LOCK
TXN_000512,0,0,1,1,1,0,1,80,100,100,94,95,100,3,LOCK
TXN_000513,0,0,0,0,0,0,0,5,23,77,4,58,26,0,ALLOW
TXN_000514,1,0,1,0,0,0,0,55,100,100,100,74,100,3,LOCK
TXN_000515,0,0,0,0,0,0,0,5,2,98,5,36,11,0,ALLOW
TXN_000516,0,0,0,0,0,0,0,5,1,99,1,5,3,0,ALLOW
TXN_000517,0,0,0,0,0,0,0,5,1,99,2,16,6,0,ALLOW
TXN_000518,1,0,1,0,0,0,0,55,100,100,100,85,100,3,LOCK
TXN_000519,0,0,0,0,0,0,0,5,0,100,2,7,3,0,ALLOW
TXN_000520,1,1,1,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_000521,0,0,0,0,0,0,0,5,0,100,8,26,8,0,ALLOW
TXN_000522,0,1,0,0,0,0,0,25,14,86,3,34,22,1,WARN
TXN_000523,0,0,0,0,0,0,0,5,0,100,5,10,4,0,ALLOW
TXN_000524,0,0,0,0,0,0,0,5,0,100,2,5,3,0,ALLOW
TXN_000525,0,0,0,0,0,0,0,5,0,100,6,10,4,0,ALLOW
TXN_000526,0,0,0,0,0,0,0,5,0,100,3,17,6,0,ALLOW
TXN_000527,1,0,1,0,0,1,0,65,100,100,100,85,100,3,LOCK
TXN_000528,0,0,0,0,0,0,0,5,2,98,8,16,6,0,ALLOW
TXN_000529,0,0,0,0,0,0,0,5,0,100,4,18,6,0,ALLOW
TXN_000530,0,0,0,0,1,1,1,55,100,100,100,81,100,3,LOCK
TXN_000531,1,0,1,0,0,0,0,55,100,100,100,96,100,3,LOCK
TXN_000532,0,0,0,0,0,0,0,5,0,100,8,23,7,0,ALLOW
TXN_000533,0,1,0,0,0,0,0,25,97,97,94,66,83,2,BLOCK
TXN_000534,0,0,0,0,0,0,0,5,5,95,3,43,14,0,ALLOW
TXN_000535,0,0,0,0,0,0,0,5,0,100,5,26,8,0,ALLOW
TXN_000536,0,0,0,0,0,0,0,5,96,96,14,75,63,2,BLOCK
TXN_000537,0,1,0,0,1,0,1,65,100,100,100,84,100,3,LOCK
TXN_000538,0,0,0,0,0,0,0,5,0,100,3,22,7,0,ALLOW
TXN_000539,0,1,0,1,1,0,1,80,100,100,100,97,100,3,LOCK
TXN_000540,0,0,0,0,0,0,0,5,4,96,5,22,9,0,ALLOW
TXN_000541,0,0,0,0,0,0,0,5,5,95,5,38,13,0,ALLOW
TXN_000542,0,0,0,0,0,0,0,5,1,99,1,18,6,0,ALLOW
TXN_000543,0,0,0,0,0,0,0,5,2,98,3,19,7,0,ALLOW
TXN_000544,0,0,0,0,0,0,0,5,0,100,1,25,8,0,ALLOW
TXN_000545,0,0,1,1,0,1,1,60,98,98,61,95,91,3,LOCK
TXN_000546,0,0,0,0,0,0,0,5,0,100,2,15,5,0,ALLOW
TXN_000547,0,0,1,1,0,1,0,50,100,100,24,70,78,2,BLOCK
TXN_000548,0,0,0,0,0,0,0,5,0,100,3,20,6,0,ALLOW
TXN_000549,0,0,0,0,0,0,0,5,78,78,12,45,48,1,WARN
TXN_000550,0,0,0,0,0,0,0,5,1,99,2,62,17,0,ALLOW
TXN_000551,0,0,0,1,0,1,0,30,96,96,100,100,85,3,LOCK
TXN_000552,0,0,0,0,0,0,0,5,0,100,1,16,6,0,ALLOW
TXN_000553,0,0,1,0,0,0,0,25,6,94,10,53,23,1,WARN
TXN_000554,0,0,0,0,0,0,0,5,5,95,2,14,7,0,ALLOW
TXN_000555,0,0,0,0,0,0,0,5,2,98,4,24,8,0,ALLOW
TXN_000556,0,1,0,1,1,0,1,80,100,100,100,100,100,3,LOCK
TXN_000557,0,0,0,0,0,0,0,5,0,100,7,28,8,0,ALLOW
TXN_000558,0,0,0,0,0,0,0,5,0,100,1,20,6,0,ALLOW
TXN_000559,0,0,0,0,0,0,0,5,1,99,2,19,7,0,ALLOW
TXN_000560,0,0,1,1,0,1,0,50,99,99,100,100,98,3,LOCK
TXN_000561,0,0,0,0,0,0,0,5,1,99,1,22,7,0,ALLOW
TXN_000562,0,0,0,0,0,0,0,5,13,87,6,39,17,0,ALLOW
TXN_000563,1,1,1,1,0,0,1,100,100,100,100,100,100,3,LOCK
TXN_000564,0,1,0,0,1,0,1,65,100,100,100,84,100,3,LOCK
TXN_000565,0,0,0,1,0,1,0,30,99,99,24,90,76,2,BLOCK
TXN_000566,0,0,0,0,0,0,0,5,6,94,6,41,14,0,ALLOW
TXN_000567,0,0,0,0,0,0,0,5,3,97,2,9,5,0,ALLOW
TXN_000568,0,0,0,0,0,0,0,5,3,97,13,32,11,0,ALLOW
TXN_000569,0,0,0,0,0,0,0,5,0,100,4,13,5,0,ALLOW
TXN_000570,0,0,0,0,0,0,0,5,5,95,6,34,12,0,ALLOW
TXN_000571,1,0,1,0,0,0,0,55,96,96,100,86,100,3,LOCK
TXN_000572,0,0,0,0,0,0,0,5,0,100,4,16,6,0,ALLOW
TXN_000573,0,0,0,0,0,1,0,15,80,80,37,64,56,1,WARN
TXN_000574,0,0,0,0,0,0,0,5,0,100,2,14,5,0,ALLOW
TXN_000575,0,0,0,0,0,0,0,5,1,99,7,20,7,0,ALLOW
TXN_000576,0,0,0,0,0,0,0,5,0,100,3,29,9,0,ALLOW
TXN_000577,0,0,0,0,0,0,0,5,0,100,2,8,4,0,ALLOW
TXN_000578,0,0,0,0,0,0,0,5,15,85,5,18,13,0,ALLOW
TXN_000579,0,1,0,1,1,1,1,90,100,100,100,89,100,3,LOCK
TXN_000580,0,0,0,0,0,0,0,5,87,87,21,65,57,1,WARN
TXN_000581,0,0,0,0,0,0,0,5,0,100,1,10,4,0,ALLOW
TXN_000582,0,1,0,1,1,1,1,90,100,100,100,85,100,3,LOCK
TXN_000583,1,0,1,0,0,0,0,55,99,99,100,77,100,3,LOCK
TXN_000584,0,0,0,0,0,0,0,5,99,99,16,51,59,2,BLOCK
TXN_000585,0,0,1,0,0,0,0,25,30,70,19,84,44,1,WARN
TXN_000586,0,0,0,0,0,0,0,5,0,100,5,14,5,0,ALLOW
TXN_000587,0,0,0,0,0,0,0,5,0,100,2,6,3,0,ALLOW
TXN_000588,0,0,0,0,0,0,0,5,0,100,2,5,3,0,ALLOW
TXN_000589,0,0,0,0,0,0,0,5,0,100,9,15,5,0,ALLOW
TXN_000590,0,0,0,0,0,1,0,15,79,79,26,69,57,1,WARN
TXN_000591,0,1,0,0,0,0,0,25,12,88,12,37,22,1,WARN
TXN_000592,0,0,0,0,0,0,0,5,0,100,1,6,3,0,ALLOW
TXN_000593,0,0,0,0,0,0,0,5,2,98,6,14,6,0,ALLOW
TXN_000594,0,0,0,0,0,0,0,5,2,98,3,28,9,0,ALLOW
TXN_000595,0,1,1,1,1,0,1,100,99,99,100,100,100,3,LOCK
TXN_000596,0,0,0,0,0,0,0,5,0,100,4,16,6,0,ALLOW
TXN_000597,0,1,0,0,0,0,0,25,15,85,7,37,24,1,WARN
TXN_000598,0,1,0,1,1,1,1,90,100,100,100,99,100,3,LOCK
TXN_000599,0,0,0,0,0,0,0,5,0,100,2,24,8,0,ALLOW
TXN_000600,0,1,0,0,0,0,0,25,84,84,19,82,66,2,BLOCK
TXN_000601,0,0,0,0,0,0,0,5,1,99,0,7,4,0,ALLOW
TXN_000602,0,0,0,0,0,0,0,5,1,99,8,11,5,0,ALLOW
TXN_000603,0,0,0,0,0,0,0,5,0,100,1,9,4,0,ALLOW
TXN_000604,0,0,0,0,0,0,0,5,0,100,7,7,3,0,ALLOW
TXN_000605,0,0,0,0,0,0,0,5,18,82,37,91,32,1,WARN
TXN_000606,0,1,0,0,0,0,0,25,18,82,5,52,29,1,WARN
TXN_000607,0,0,0,0,0,0,0,5,33,67,4,18,17,0,ALLOW
TXN_000608,0,0,0,0,0,0,0,5,0,100,6,16,6,0,ALLOW
TXN_000609,0,0,0,0,0,0,0,5,0,100,11,19,6,0,ALLOW
TXN_000610,0,0,0,0,0,0,0,5,0,100,4,13,5,0,ALLOW
TXN_000611,1,0,1,1,0,1,0,80,98,98,22,79,98,3,LOCK
TXN_000612,0,0,0,0,0,0,0,5,0,100,12,17,6,0,ALLOW
TXN_000613,0,0,0,0,0,0,0,5,0,100,5,13,5,0,ALLOW
TXN_000614,0,0,0,0,0,0,0,5,0,100,4,19,6,0,ALLOW
TXN_000615,1,1,1,1,0,1,1,100,100,100,100,100,100,3,LOCK
TXN_000616,0,1,0,0,0,0,0,25,3,97,1,35,18,1,WARN
TXN_000617,0,0,0,0,0,0,0,5,1,99,8,34,10,0,ALLOW
TXN_000618,0,0,0,0,0,0,0,5,0,100,6,10,4,0,ALLOW
TXN_000619,0,0,0,1,1,1,1,70,100,100,100,99,100,3,LOCK
TXN_000620,0,1,0,0,0,0,0,25,5,95,6,47,22,1,WARN
TXN_000621,0,0,0,0,0,0,0,5,0,100,4,10,4,0,ALLOW
TXN_000622,0,0,0,0,0,0,0,5,0,100,9,16,6,0,ALLOW
TXN_000623,0,0,0,0,0,0,0,5,0,100,0,10,4,0,ALLOW
TXN_000624,0,0,0,0,0,0,0,5,0,100,8,10,4,0,ALLOW
TXN_000625,0,0,0,0,0,0,0,5,0,100,7,9,4,0,ALLOW
TXN_000626,1,0,1,0,0,1,0,65,99,99,100,87,100,3,LOCK
TXN_000627,0,0,0,0,0,0,0,5,0,100,2,16,6,0,ALLOW
TXN_000628,0,0,0,0,0,0,0,5,0,100,3,18,6,0,ALLOW
TXN_000629,1,1,1,1,0,1,0,100,100,100,100,100,100,3,LOCK
TXN_000630,0,0,0,0,0,0,0,5,0,100,3,15,5,0,ALLOW
TXN_000631,0,1,0,0,0,0,0,25,82,82,12,57,59,1,WARN
TXN_000632,1,1,0,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_000633,0,0,0,0,0,0,0,5,2,98,5,46,14,0,ALLOW
TXN_000634,0,0,0,0,0,0,0,5,0,100,3,9,4,0,ALLOW
TXN_000635,0,0,0,0,0,0,0,5,1,99,3,48,14,0,ALLOW
TXN_000636,0,0,0,0,0,0,0,5,3,97,5,29,10,0,ALLOW
TXN_000637,1,0,1,0,0,0,0,55,100,100,100,90,100,3,LOCK
TXN_000638,0,0,0,0,0,0,0,5,94,94,36,75,63,2,BLOCK
TXN_000639,0,0,0,0,0,0,0,5,3,97,7,30,10,0,ALLOW
TXN_000640,1,0,1,0,0,1,0,65,100,100,100,93,100,3,LOCK
TXN_000641,1,0,1,0,0,0,0,55,99,99,100,100,100,3,LOCK
TXN_000642,0,0,0,0,0,0,0,5,1,99,7,33,10,0,ALLOW
TXN_000643,0,0,0,0,0,0,0,5,6,94,14,42,15,0,ALLOW
TXN_000644,0,1,0,0,0,0,0,25,3,97,5,31,17,1,WARN
TXN_000645,0,0,0,1,1,0,1,60,100,100,100,91,100,3,LOCK
TXN_000646,0,0,0,0,0,0,0,5,0,100,3,7,3,0,ALLOW
TXN_000647,0,1,0,1,1,0,1,80,100,100,100,91,100,3,LOCK
TXN_000648,0,0,0,0,0,0,0,5,2,98,9,20,7,0,ALLOW
TXN_000649,0,0,0,1,0,1,0,30,99,99,12,65,70,2,BLOCK
TXN_000650,0,0,0,0,0,0,0,5,2,98,4,11,5,0,ALLOW
TXN_000651,0,0,0,0,0,0,0,5,0,100,3,9,4,0,ALLOW
TXN_000652,0,0,0,0,0,0,0,5,0,100,4,20,6,0,ALLOW
TXN_000653,0,0,0,0,0,0,0,5,0,100,2,16,6,0,ALLOW
TXN_000654,0,0,0,0,0,0,0,5,0,100,4,46,13,0,ALLOW
TXN_000655,0,0,0,0,1,0,1,45,100,100,100,100,100,3,LOCK
TXN_000656,0,0,0,0,0,0,0,5,2,98,5,38,12,0,ALLOW
TXN_000657,0,0,0,0,0,0,0,5,0,100,8,16,6,0,ALLOW
TXN_000658,1,0,1,0,0,1,0,65,99,99,63,74,93,3,LOCK
TXN_000659,0,0,0,0,0,0,0,5,0,100,1,38,11,0,ALLOW
TXN_000660,0,0,0,0,1,0,1,45,100,100,100,86,100,3,LOCK
TXN_000661,0,0,0,0,0,0,0,5,1,99,3,45,13,0,ALLOW
TXN_000662,1,0,1,0,0,1,0,65,100,100,100,92,100,3,LOCK
TXN_000663,0,0,0,0,0,0,0,5,93,93,26,50,56,2,BLOCK
TXN_000664,0,0,0,0,0,0,0,5,1,99,4,11,5,0,ALLOW
TXN_000665,0,0,0,0,0,0,0,5,0,100,2,13,5,0,ALLOW
TXN_000666,0,0,0,0,0,0,0,5,0,100,8,14,5,0,ALLOW
TXN_000667,0,0,0,0,0,0,0,5,5,95,10,29,11,0,ALLOW
TXN_000668,0,0,0,1,0,1,0,30,97,97,20,66,69,2,BLOCK
TXN_000669,0,0,0,0,0,0,0,5,4,96,7,34,12,0,ALLOW
TXN_000670,0,0,0,0,0,0,0,5,2,98,5,18,7,0,ALLOW
TXN_000671,0,0,0,0,0,0,0,5,4,96,4,34,12,0,ALLOW
TXN_000672,0,0,0,0,0,0,0,5,0,100,4,21,7,0,ALLOW
TXN_000673,0,0,0,0,0,0,0,5,0,100,8,13,5,0,ALLOW
TXN_000674,0,0,0,0,0,0,0,5,0,100,1,21,7,0,ALLOW
TXN_000675,1,0,1,0,0,0,0,55,100,100,100,81,100,3,LOCK
TXN_000676,0,0,0,0,0,0,0,5,1,99,3,30,9,0,ALLOW
TXN_000677,0,0,0,0,0,0,0,5,0,100,5,19,6,0,ALLOW
